residue_a,count_A,count_B,hat_p
2629,49,49,1.0
2631,49,0,0.0
2633,49,49,1.0
2635,49,0,0.0
2637,49,49,1.0
2639,49,0,0.0
2641,49,49,1.0
2643,49,0,0.0
2645,49,49,1.0
2647,49,0,0.0
2649,49,49,1.0
2651,49,0,0.0
2653,49,49,1.0
2655,49,0,0.0
2657,49,49,1.0
2659,49,0,0.0
2661,49,49,1.0
2663,49,0,0.0
2665,49,49,1.0
2667,49,0,0.0
2669,49,49,1.0
2671,49,0,0.0
2673,49,49,1.0
2675,49,0,0.0
2677,49,49,1.0
2679,49,0,0.0
2681,49,49,1.0
2683,49,0,0.0
2685,49,49,1.0
2687,49,0,0.0
2689,49,49,1.0
2691,49,0,0.0
2693,49,49,1.0
2695,49,0,0.0
2697,49,49,1.0
2699,49,0,0.0
2701,49,49,1.0
2703,49,0,0.0
2705,49,49,1.0
2707,49,0,0.0
2709,49,49,1.0
2711,49,0,0.0
2713,49,49,1.0
2715,49,0,0.0
2717,49,49,1.0
2719,49,0,0.0
2721,49,49,1.0
2723,49,0,0.0
2725,49,49,1.0
2727,49,0,0.0
2729,49,49,1.0
2731,49,0,0.0
2733,49,49,1.0
2735,49,0,0.0
2737,49,49,1.0
2739,49,0,0.0
2741,49,49,1.0
2743,49,0,0.0
2745,49,49,1.0
2747,49,0,0.0
2749,49,49,1.0
2751,49,0,0.0
2753,49,49,1.0
2755,49,0,0.0
2757,49,49,1.0
2759,49,0,0.0
2761,49,49,1.0
2763,49,0,0.0
2765,49,49,1.0
2767,49,0,0.0
2769,49,49,1.0
2771,49,0,0.0
2773,49,49,1.0
2775,49,0,0.0
2777,49,49,1.0
2779,49,0,0.0
2781,49,49,1.0
2783,49,0,0.0
2785,49,49,1.0
2787,49,0,0.0
2789,49,49,1.0
2791,49,0,0.0
2793,49,49,1.0
2795,49,0,0.0
2797,49,49,1.0
2799,49,0,0.0
2801,49,49,1.0
2803,49,0,0.0
2805,49,49,1.0
2807,49,0,0.0
2809,49,49,1.0
2811,49,0,0.0
2813,49,49,1.0
2815,49,0,0.0
2817,49,49,1.0
2819,49,0,0.0
2821,49,49,1.0
2823,49,0,0.0
2825,49,49,1.0
2827,49,0,0.0
2829,49,49,1.0
2831,49,0,0.0
2833,49,49,1.0
2835,49,0,0.0
2837,49,49,1.0
2839,49,0,0.0
2841,49,49,1.0
2843,49,0,0.0
2845,49,49,1.0
2847,49,0,0.0
2849,49,49,1.0
2851,49,0,0.0
2853,49,49,1.0
2855,49,0,0.0
2857,49,49,1.0
2859,49,0,0.0
2861,49,49,1.0
2863,49,0,0.0
2865,49,49,1.0
2867,49,0,0.0
2869,49,49,1.0
2871,49,0,0.0
2873,49,49,1.0
2875,49,0,0.0
2877,49,49,1.0
2879,49,0,0.0
2881,49,49,1.0
2883,49,0,0.0
2885,49,49,1.0
2887,49,0,0.0
2889,49,49,1.0
2891,49,0,0.0
2893,49,49,1.0
2895,49,0,0.0
2897,49,49,1.0
2899,49,0,0.0
2901,49,49,1.0
2903,49,0,0.0
2905,49,49,1.0
2907,49,0,0.0
2909,49,49,1.0
2911,49,0,0.0
2913,49,49,1.0
2915,49,0,0.0
2917,49,49,1.0
2919,49,0,0.0
2921,49,49,1.0
2923,49,0,0.0
2925,49,49,1.0
2927,49,0,0.0
2929,49,49,1.0
2931,49,0,0.0
2933,49,49,1.0
2935,49,0,0.0
2937,49,49,1.0
2939,49,0,0.0
2941,49,49,1.0
2943,49,0,0.0
2945,49,49,1.0
2947,49,0,0.0
2949,49,49,1.0
2951,49,0,0.0
2953,49,49,1.0
2955,49,0,0.0
2957,49,49,1.0
2959,49,0,0.0
2961,49,49,1.0
2963,49,0,0.0
2965,49,49,1.0
2967,49,0,0.0
2969,49,49,1.0
2971,49,0,0.0
2973,49,49,1.0
2975,49,0,0.0
2977,49,49,1.0
2979,49,0,0.0
2981,49,49,1.0
2983,49,0,0.0
2985,49,49,1.0
2987,49,0,0.0
2989,49,49,1.0
2991,49,0,0.0
2993,49,49,1.0
2995,49,0,0.0
2997,49,49,1.0
2999,49,0,0.0
3001,49,49,1.0
3003,49,0,0.0
3005,49,49,1.0
3007,49,0,0.0
3009,49,49,1.0
3011,49,0,0.0
3013,49,49,1.0
3015,49,0,0.0
3017,49,49,1.0
3019,49,0,0.0
3021,49,49,1.0
3023,49,0,0.0
3025,49,49,1.0
3027,49,0,0.0
3029,49,49,1.0
3031,49,0,0.0
3033,49,49,1.0
3035,49,0,0.0
3037,49,49,1.0
3039,49,0,0.0
3041,49,49,1.0
3043,49,0,0.0
3045,49,49,1.0
3047,49,0,0.0
3049,49,49,1.0
3051,49,0,0.0
3053,49,49,1.0
3055,49,0,0.0
3057,49,49,1.0
3059,49,0,0.0
3061,49,49,1.0
3063,49,0,0.0
3065,49,49,1.0
3067,49,0,0.0
3069,49,49,1.0
3071,49,0,0.0
3073,49,49,1.0
3075,49,0,0.0
3077,49,49,1.0
3079,49,0,0.0
3081,49,49,1.0
3083,49,0,0.0
3085,49,49,1.0
3087,49,0,0.0
3089,49,49,1.0
3091,49,0,0.0
3093,49,49,1.0
3095,49,0,0.0
3097,49,49,1.0
3099,49,0,0.0
3101,49,49,1.0
3103,49,0,0.0
3105,49,49,1.0
3107,49,0,0.0
3109,49,49,1.0
3111,49,0,0.0
3113,49,49,1.0
3115,49,0,0.0
3117,49,49,1.0
3119,49,0,0.0
3121,49,49,1.0
3123,49,0,0.0
3125,49,49,1.0
3127,49,0,0.0
3129,49,49,1.0
3131,49,0,0.0
3133,49,49,1.0
3135,49,0,0.0
3137,49,49,1.0
3139,49,0,0.0
3141,49,49,1.0
3143,49,0,0.0
3145,49,49,1.0
3147,49,0,0.0
3149,49,49,1.0
3151,49,0,0.0
3153,49,49,1.0
3155,49,0,0.0
3157,49,49,1.0
3159,49,0,0.0
3161,49,49,1.0
3163,49,0,0.0
3165,49,49,1.0
3167,49,0,0.0
3169,49,49,1.0
3171,49,0,0.0
3173,49,49,1.0
3175,49,0,0.0
3177,49,49,1.0
3179,49,0,0.0
3181,49,49,1.0
3183,49,0,0.0
3185,49,49,1.0
3187,49,0,0.0
3189,49,49,1.0
3191,49,0,0.0
3193,49,49,1.0
3195,49,0,0.0
3197,49,49,1.0
3199,49,0,0.0
3201,49,49,1.0
3203,49,0,0.0
3205,49,49,1.0
3207,49,0,0.0
3209,49,49,1.0
3211,49,0,0.0
3213,49,49,1.0
3215,49,0,0.0
3217,49,49,1.0
3219,49,0,0.0
3221,49,49,1.0
3223,49,0,0.0
3225,49,49,1.0
3227,49,0,0.0
3229,49,49,1.0
3231,49,0,0.0
3233,49,49,1.0
3235,49,0,0.0
3237,49,49,1.0
3239,49,0,0.0
3241,49,49,1.0
3243,49,0,0.0
3245,49,49,1.0
3247,49,0,0.0
3249,49,49,1.0
3251,49,0,0.0
3253,49,49,1.0
3255,49,0,0.0
3257,49,49,1.0
3259,49,0,0.0
3261,49,49,1.0
3263,49,0,0.0
3265,49,49,1.0
3267,49,0,0.0
3269,49,49,1.0
3271,49,0,0.0
3273,49,49,1.0
3275,49,0,0.0
3277,49,49,1.0
3279,49,0,0.0
3281,49,49,1.0
3283,49,0,0.0
3285,49,49,1.0
3287,49,0,0.0
3289,49,49,1.0
3291,49,0,0.0
3293,49,49,1.0
3295,49,0,0.0
3297,49,49,1.0
3299,49,0,0.0
3301,49,49,1.0
3303,49,0,0.0
3305,49,49,1.0
3307,49,0,0.0
3309,49,49,1.0
3311,49,0,0.0
3313,49,49,1.0
3315,49,0,0.0
3317,49,49,1.0
3319,49,0,0.0
3321,49,49,1.0
3323,49,0,0.0
3325,49,49,1.0
3327,49,0,0.0
3329,49,49,1.0
3331,49,0,0.0
3333,49,49,1.0
3335,49,0,0.0
3337,49,49,1.0
3339,49,0,0.0
3341,49,49,1.0
3343,49,0,0.0
3345,49,49,1.0
3347,49,0,0.0
3349,49,49,1.0
3351,49,0,0.0
3353,49,49,1.0
3355,49,0,0.0
3357,49,49,1.0
3359,49,0,0.0
3361,49,49,1.0
3363,49,0,0.0
3365,49,49,1.0
3367,49,0,0.0
3369,49,49,1.0
3371,49,0,0.0
3373,49,49,1.0
3375,49,0,0.0
3377,49,49,1.0
3379,49,0,0.0
3381,49,49,1.0
3383,49,0,0.0
3385,49,49,1.0
3387,49,0,0.0
3389,49,49,1.0
3391,49,0,0.0
3393,48,48,1.0
3395,48,0,0.0
3397,48,48,1.0
3399,48,0,0.0
3401,48,48,1.0
3403,48,0,0.0
3405,48,48,1.0
3407,48,0,0.0
3409,48,48,1.0
3411,48,0,0.0
3413,48,48,1.0
3415,48,0,0.0
3417,48,48,1.0
3419,48,0,0.0
3421,48,48,1.0
3423,48,0,0.0
3425,48,48,1.0
3427,48,0,0.0
3429,48,48,1.0
3431,48,0,0.0
3433,48,48,1.0
3435,48,0,0.0
3437,48,48,1.0
3439,48,0,0.0
3441,48,48,1.0
3443,48,0,0.0
3445,48,48,1.0
3447,48,0,0.0
3449,48,48,1.0
3451,48,0,0.0
3453,48,48,1.0
3455,48,0,0.0
3457,48,48,1.0
3459,48,0,0.0
3461,48,48,1.0
3463,48,0,0.0
3465,48,48,1.0
3467,48,0,0.0
3469,48,48,1.0
3471,48,0,0.0
3473,48,48,1.0
3475,48,0,0.0
3477,48,48,1.0
3479,48,0,0.0
3481,48,48,1.0
3483,48,0,0.0
3485,48,48,1.0
3487,48,0,0.0
3489,48,48,1.0
3491,48,0,0.0
3493,48,48,1.0
3495,48,0,0.0
3497,48,48,1.0
3499,48,0,0.0
3501,48,48,1.0
3503,48,0,0.0
3505,48,48,1.0
3507,48,0,0.0
3509,48,48,1.0
3511,48,0,0.0
3513,48,48,1.0
3515,48,0,0.0
3517,48,48,1.0
3519,48,0,0.0
3521,48,48,1.0
3523,48,0,0.0
3525,48,48,1.0
3527,48,0,0.0
3529,48,48,1.0
3531,48,0,0.0
3533,48,48,1.0
3535,48,0,0.0
3537,48,48,1.0
3539,48,0,0.0
3541,48,48,1.0
3543,48,0,0.0
3545,48,48,1.0
3547,48,0,0.0
3549,48,48,1.0
3551,48,0,0.0
3553,48,48,1.0
3555,48,0,0.0
3557,48,48,1.0
3559,48,0,0.0
3561,48,48,1.0
3563,48,0,0.0
3565,48,48,1.0
3567,48,0,0.0
3569,48,48,1.0
3571,48,0,0.0
3573,48,48,1.0
3575,48,0,0.0
3577,48,48,1.0
3579,48,0,0.0
3581,48,48,1.0
3583,48,0,0.0
3585,48,48,1.0
3587,48,0,0.0
3589,48,48,1.0
3591,48,0,0.0
3593,48,48,1.0
3595,48,0,0.0
3597,48,48,1.0
3599,48,0,0.0
3601,48,48,1.0
3603,48,0,0.0
3605,48,48,1.0
3607,48,0,0.0
3609,48,48,1.0
3611,48,0,0.0
3613,48,48,1.0
3615,48,0,0.0
3617,48,48,1.0
3619,48,0,0.0
3621,48,48,1.0
3623,48,0,0.0
3625,48,48,1.0
3627,48,0,0.0
3629,48,48,1.0
3631,48,0,0.0
3633,48,48,1.0
3635,48,0,0.0
3637,48,48,1.0
3639,48,0,0.0
3641,48,48,1.0
3643,48,0,0.0
3645,48,48,1.0
3647,48,0,0.0
3649,48,48,1.0
3651,48,0,0.0
3653,48,48,1.0
3655,48,0,0.0
3657,48,48,1.0
3659,48,0,0.0
3661,48,48,1.0
3663,48,0,0.0
3665,48,48,1.0
3667,48,0,0.0
3669,48,48,1.0
3671,48,0,0.0
3673,48,48,1.0
3675,48,0,0.0
3677,48,48,1.0
3679,48,0,0.0
3681,48,48,1.0
3683,48,0,0.0
3685,48,48,1.0
3687,48,0,0.0
3689,48,48,1.0
3691,48,0,0.0
3693,48,48,1.0
3695,48,0,0.0
3697,48,48,1.0
3699,48,0,0.0
3701,48,48,1.0
3703,48,0,0.0
3705,48,48,1.0
3707,48,0,0.0
3709,48,48,1.0
3711,48,0,0.0
3713,48,48,1.0
3715,48,0,0.0
3717,48,48,1.0
3719,48,0,0.0
3721,48,48,1.0
3723,48,0,0.0
3725,48,48,1.0
3727,48,0,0.0
3729,48,48,1.0
3731,48,0,0.0
3733,48,48,1.0
3735,48,0,0.0
3737,48,48,1.0
3739,48,0,0.0
3741,48,48,1.0
3743,48,0,0.0
3745,48,48,1.0
3747,48,0,0.0
3749,48,48,1.0
3751,48,0,0.0
3753,48,48,1.0
3755,48,0,0.0
3757,48,48,1.0
3759,48,0,0.0
3761,48,48,1.0
3763,48,0,0.0
3765,48,48,1.0
3767,48,0,0.0
3769,48,48,1.0
3771,48,0,0.0
3773,48,48,1.0
3775,48,0,0.0
3777,48,48,1.0
3779,48,0,0.0
3781,48,48,1.0
3783,48,0,0.0
3785,48,48,1.0
3787,48,0,0.0
3789,48,48,1.0
3791,48,0,0.0
3793,48,48,1.0
3795,48,0,0.0
3797,48,48,1.0
3799,48,0,0.0
3801,48,48,1.0
3803,48,0,0.0
3805,48,48,1.0
3807,48,0,0.0
3809,48,48,1.0
3811,48,0,0.0
3813,48,48,1.0
3815,48,0,0.0
3817,48,48,1.0
3819,48,0,0.0
3821,48,48,1.0
3823,48,0,0.0
3825,48,48,1.0
3827,48,0,0.0
3829,48,48,1.0
3831,48,0,0.0
3833,48,48,1.0
3835,48,0,0.0
3837,48,48,1.0
3839,48,0,0.0
3841,48,48,1.0
3843,48,0,0.0
3845,48,48,1.0
3847,48,0,0.0
3849,48,48,1.0
3851,48,0,0.0
3853,48,48,1.0
3855,48,0,0.0
3857,48,48,1.0
3859,48,0,0.0
3861,48,48,1.0
3863,48,0,0.0
3865,48,48,1.0
3867,48,0,0.0
3869,48,48,1.0
3871,48,0,0.0
3873,48,48,1.0
3875,48,0,0.0
3877,48,48,1.0
3879,48,0,0.0
3881,48,48,1.0
3883,48,0,0.0
3885,48,48,1.0
3887,48,0,0.0
3889,48,48,1.0
3891,48,0,0.0
3893,48,48,1.0
3895,48,0,0.0
3897,48,48,1.0
3899,48,0,0.0
3901,48,48,1.0
3903,48,0,0.0
3905,48,48,1.0
3907,48,0,0.0
3909,48,48,1.0
3911,48,0,0.0
3913,48,48,1.0
3915,48,0,0.0
3917,48,48,1.0
3919,48,0,0.0
3921,48,48,1.0
3923,48,0,0.0
3925,48,48,1.0
3927,48,0,0.0
3929,48,48,1.0
3931,48,0,0.0
3933,48,48,1.0
3935,48,0,0.0
3937,48,48,1.0
3939,48,0,0.0
3941,48,48,1.0
3943,48,0,0.0
3945,48,48,1.0
3947,48,0,0.0
3949,48,48,1.0
3951,48,0,0.0
3953,48,48,1.0
3955,48,0,0.0
3957,48,48,1.0
3959,48,0,0.0
3961,48,48,1.0
3963,48,0,0.0
3965,48,48,1.0
3967,48,0,0.0
3969,48,48,1.0
3971,48,0,0.0
3973,48,48,1.0
3975,48,0,0.0
3977,48,48,1.0
3979,48,0,0.0
3981,48,48,1.0
3983,48,0,0.0
3985,48,48,1.0
3987,48,0,0.0
3989,48,48,1.0
3991,48,0,0.0
3993,48,48,1.0
3995,48,0,0.0
3997,48,48,1.0
3999,48,0,0.0
4001,48,48,1.0
4003,48,0,0.0
4005,48,48,1.0
4007,48,0,0.0
4009,48,48,1.0
4011,48,0,0.0
4013,48,48,1.0
4015,48,0,0.0
4017,48,48,1.0
4019,48,0,0.0
4021,48,48,1.0
4023,48,0,0.0
4025,48,48,1.0
4027,48,0,0.0
4029,48,48,1.0
4031,48,0,0.0
4033,48,48,1.0
4035,48,0,0.0
4037,48,48,1.0
4039,48,0,0.0
4041,48,48,1.0
4043,48,0,0.0
4045,48,48,1.0
4047,48,0,0.0
4049,48,48,1.0
4051,48,0,0.0
4053,48,48,1.0
4055,48,0,0.0
4057,48,48,1.0
4059,48,0,0.0
4061,48,48,1.0
4063,48,0,0.0
4065,48,48,1.0
4067,48,0,0.0
4069,48,48,1.0
4071,48,0,0.0
4073,48,48,1.0
4075,48,0,0.0
4077,48,48,1.0
4079,48,0,0.0
4081,48,48,1.0
4083,48,0,0.0
4085,48,48,1.0
4087,48,0,0.0
4089,48,48,1.0
4091,48,0,0.0
4093,48,48,1.0
4095,48,0,0.0
